ID,im_nwords_min,im_nwords_max,im_nwords_mean,im_len_min,im_len_max,im_len_mean,total,base_lft,base_gender,base_opl,base_regio,base_polar,base_intpol,MVH_att_cc_1,MVH_att_cc_2,MVH_att_importance_2,att_cc_mean,opl_3cat,search query_1,search query_2,search query_3,total_valid,total_specific,edu_low,edu_mid,edu_high,base_gender2
1680,3,9,5.333333333333333,23,40,30.333333333333332,wat kan ik doen om het klimaat te helpen groene tuin onderhouden afvalscheiden in de gemeente,26,2,4,12,3.0,7.0,7,6,4,6.5,2,wat kan ik doen om het klimaat te helpen,groene tuin onderhouden,afvalscheiden in de gemeente,3.0,3.0,0,1,0,0
1681,1,2,1.3333333333333333,3,10,7.333333333333333,verkiezing 2de kamer pvv,35,1,4,8,10.0,7.0,7,7,5,7.0,2,verkiezing,2de kamer,pvv,3.0,3.0,0,1,0,1
1682,2,3,2.6666666666666665,14,22,17.666666666666668,co2 neutraal huis co2 voetafdruk klimaat sparend bouwen,27,2,6,4,6.0,7.0,6,1,5,3.5,3,co2 neutraal huis,co2 voetafdruk,klimaat sparend bouwen,3.0,3.0,0,0,1,0
1683,1,3,1.6666666666666667,8,23,14.0,politiek samenleving politiek en samenleving,34,2,3,4,5.0,6.0,4,4,4,4.0,2,politiek,samenleving,politiek en samenleving,3.0,3.0,0,1,0,0
1684,1,2,1.3333333333333333,4,15,9.0,smog stikstof grote bedrijven,67,1,4,4,1.0,10.0,7,6,5,6.5,2,smog,stikstof,grote bedrijven,3.0,3.0,0,1,0,1
1686,1,1,1.0,7,9,8.0,klimaat regering onderzoek,36,1,4,3,9.0,3.0,3,7,4,5.0,2,klimaat,regering,onderzoek,3.0,2.0,0,1,0,1
1687,1,4,2.0,7,22,12.666666666666666,klimaat biogassen opwarming van de aarde,24,2,4,7,10.0,6.0,7,6,5,6.5,2,klimaat,biogassen,opwarming van de aarde,3.0,2.0,0,1,0,0
1688,1,5,2.6666666666666665,7,31,17.333333333333332,klimaat verschil maken politieke partij en het klimaat,28,2,4,4,8.0,1.0,5,4,3,4.5,2,klimaat,verschil maken,politieke partij en het klimaat,3.0,2.0,0,1,0,0
1689,1,2,1.3333333333333333,14,20,17.333333333333332,klimaatverandering smeltende poolkappen klimaatakkoord,41,2,6,6,4.0,7.0,6,5,4,5.5,3,klimaatverandering,smeltende poolkappen,klimaatakkoord,3.0,2.0,0,0,1,0
1690,1,2,1.6666666666666667,12,18,14.333333333333334,klimaatverandering co2 uitstoot groener leven,22,1,5,4,3.0,6.0,5,5,3,5.0,2,klimaatverandering,co2 uitstoot,groener leven,3.0,2.0,0,1,0,1
1691,1,2,1.6666666666666667,10,18,14.666666666666666,klimaat politiek klimaat nu klimaatverandering,22,2,4,4,5.0,4.0,6,3,4,4.5,2,klimaat politiek,klimaat nu,klimaatverandering,3.0,2.0,0,1,0,0
1693,1,2,1.6666666666666667,12,21,15.333333333333334,stikstof problematiek boerenwelzijn co2 uitstoot,37,1,4,7,7.0,3.0,5,1,3,3.0,2,stikstof problematiek,boerenwelzijn,co2 uitstoot,3.0,3.0,0,1,0,1
1694,1,2,1.6666666666666667,7,14,11.333333333333334,klimaat global warming climat change,62,1,4,12,7.0,6.0,3,3,3,3.0,2,klimaat,global warming,climat change,3.0,1.0,0,1,0,1
1695,2,4,2.6666666666666665,17,21,18.666666666666668,klimaat nederland wat is ons klimaat tegenwoordige klimaat,27,2,4,8,8.0,3.0,3,5,2,4.0,2,klimaat nederland,wat is ons klimaat,tegenwoordige klimaat,3.0,2.0,0,1,0,0
1696,2,4,3.0,15,29,21.0,politiek en klimaat opwarming aarde politieke partijen en klimaat,26,2,6,3,3.0,4.0,5,4,4,4.5,3,politiek en klimaat,opwarming aarde,politieke partijen en klimaat,3.0,3.0,0,0,1,0
1697,1,1,1.0,14,19,17.0,klimaatakkoord klimaatverandering klimaatdoeleneuropa,36,2,6,12,3.0,5.0,7,6,5,6.5,3,klimaatakkoord,klimaatverandering,klimaatdoeleneuropa,3.0,2.0,0,0,1,0
1698,2,2,2.0,14,24,17.333333333333332,climate change afspraken klimaatverdrag zuiniger leven,24,2,6,7,3.0,6.0,6,3,4,4.5,3,climate change,afspraken klimaatverdrag,zuiniger leven,3.0,2.0,0,0,1,0
1699,2,4,3.0,20,22,21.0,opwarming van de aarde an incovenient truth klimaatakkoord parijs,37,1,5,8,8.0,9.0,4,4,3,4.0,2,opwarming van de aarde,an incovenient truth,klimaatakkoord parijs,3.0,3.0,0,1,0,1
1700,2,4,3.0,23,25,24.333333333333332,klimaat verbeteringen hoe beter zorgen voor millieu dierenlevens beschermen,24,2,6,7,2.0,5.0,5,2,4,3.5,3,klimaat verbeteringen hoe,beter zorgen voor millieu,dierenlevens beschermen,3.0,3.0,0,0,1,0
1701,2,7,5.0,20,44,32.666666666666664,wat staat er in het klimaatakkoord welke landen doen mee aan het klimaatakkoord documentaire klimaat,22,2,5,9,0.0,7.0,6,6,5,6.0,2,wat staat er in het klimaatakkoord,welke landen doen mee aan het klimaatakkoord,documentaire klimaat,3.0,3.0,0,1,0,0
1702,2,2,2.0,12,19,15.333333333333334,co2 uitstoot woning verduurzamen woning isoleren,36,2,6,3,5.0,6.0,6,4,3,5.0,3,co2 uitstoot,woning verduurzamen,woning isoleren,3.0,3.0,0,0,1,0
1703,5,12,8.333333333333334,32,62,50.333333333333336,waarom zoveel gedoe over klimaat is nederland het enige land die zich druk maakt om het klimaat waarom doen de boeren zo moeilijk over klimaatverandering,38,2,2,4,5.0,2.0,4,4,4,4.0,1,waarom zoveel gedoe over klimaat,is nederland het enige land die zich druk maakt om het klimaat,waarom doen de boeren zo moeilijk over klimaatverandering,3.0,3.0,1,0,0,0
1704,1,1,1.0,4,8,5.666666666666667,rutte politiek rivm,58,1,4,8,5.0,1.0,3,4,3,3.5,2,rutte,politiek,rivm,3.0,3.0,0,1,0,1
1705,1,2,1.6666666666666667,12,27,19.666666666666668,klimaatbeheersing nederland klimaatbeheersing eu klimaateisen,41,2,7,7,6.0,6.0,5,5,4,5.0,3,klimaatbeheersing nederland,klimaatbeheersing eu,klimaateisen,3.0,3.0,0,0,1,0
1707,1,1,1.0,9,12,10.0,opwarming recycling duurzaamheid,40,2,4,7,8.0,6.0,5,3,4,4.0,2,opwarming,recycling,duurzaamheid,3.0,3.0,0,1,0,0
1709,1,1,1.0,5,16,9.0,weersverandering milieu afval,34,1,4,9,5.0,0.0,4,4,3,4.0,2,weersverandering,milieu,afval,3.0,3.0,0,1,0,1
1711,2,6,3.3333333333333335,27,37,31.666666666666668,klimaatverandering oorzaken klimaatverandering duurzaamheid opwarming van de aarde hoeveel graden,21,2,6,9,1.0,10.0,7,7,5,7.0,3,klimaatverandering oorzaken,klimaatverandering duurzaamheid,opwarming van de aarde hoeveel graden,3.0,3.0,0,0,1,0
1715,1,1,1.0,6,18,11.333333333333334,milieu klimaatverandering greenpeace,27,1,4,12,1.0,6.0,7,7,5,7.0,2,milieu,klimaatverandering,greenpeace,3.0,2.0,0,1,0,1
1716,1,2,1.3333333333333333,7,12,9.333333333333334,klimaat noordpool politiek co2,20,1,1,7,4.0,1.0,7,2,5,4.5,1,klimaat,noordpool,politiek co2,3.0,2.0,1,0,0,1
1717,1,2,1.3333333333333333,3,16,8.666666666666666,klimaat klimaat neutraal co2,32,2,4,12,7.0,5.0,4,5,4,4.5,2,klimaat,klimaat neutraal,co2,3.0,2.0,0,1,0,0
1718,3,3,3.0,19,19,19.0,het broeikas effect het broeikas effect het broeikas effect,67,1,1,7,5.0,5.0,7,7,5,7.0,1,het broeikas effect,het broeikas effect,het broeikas effect,3.0,3.0,1,0,0,1
1719,1,2,1.6666666666666667,11,21,15.333333333333334,nieuws klimaat klimaatdoelstellingen klimaat nos,34,1,4,9,5.0,5.0,6,7,4,6.5,2,nieuws klimaat,klimaatdoelstellingen,klimaat nos,3.0,3.0,0,1,0,1
1720,3,4,3.3333333333333335,22,45,33.0,klimaatverandering nederland maatregelen 2020 klimaatverandering politiek 2020 klimaat nederland 2020,33,1,4,5,3.0,6.0,5,5,3,5.0,2,klimaatverandering nederland maatregelen 2020,klimaatverandering politiek 2020,klimaat nederland 2020,3.0,3.0,0,1,0,1
1721,1,3,2.0,16,32,22.0,klimaatverandering klimaat toekomst verandering klimaat geschiedenis,29,2,2,12,8.0,2.0,4,4,2,4.0,1,klimaatverandering,klimaat toekomst,verandering klimaat geschiedenis,3.0,2.0,1,0,0,0
1722,3,8,5.0,24,38,30.0,wat kan ik doen voor een beter klimaat invloed bedrijven op klimaat plannen overheid klimaat,25,2,6,5,3.0,4.0,6,5,4,5.5,3,wat kan ik doen voor een beter klimaat,invloed bedrijven op klimaat,plannen overheid klimaat,3.0,3.0,0,0,1,0
1723,1,2,1.3333333333333333,7,23,16.0,klimaatverandering europees klimaatakkoord klimaat,21,2,5,8,6.0,5.0,4,4,4,4.0,2,klimaatverandering,europees klimaatakkoord,klimaat,3.0,1.0,0,1,0,0
1724,1,3,2.0,11,17,14.0,klimaat accord vergroening co2 uitstoot 2020,42,1,5,8,8.0,2.0,2,5,2,3.5,2,klimaat accord,vergroening,co2 uitstoot 2020,3.0,3.0,0,1,0,1
1725,2,3,2.6666666666666665,13,25,18.0,klimaat in nl voordelen nadelen klimaat toekomst klimaat,19,2,5,12,2.0,6.0,2,6,4,4.0,2,klimaat in nl,voordelen nadelen klimaat,toekomst klimaat,3.0,2.0,0,1,0,0
1727,1,2,1.6666666666666667,14,18,15.333333333333334,klimaatverandering global warming parijs akkoord,26,1,5,4,6.0,7.0,6,5,4,5.5,2,klimaatverandering,global warming,parijs akkoord,3.0,2.0,0,1,0,1
1729,1,1,1.0,6,18,12.333333333333334,klimaatverandering milieu waterschappen,22,2,4,12,8.0,6.0,3,4,4,3.5,2,klimaatverandering,milieu,waterschappen,3.0,2.0,0,1,0,0
1730,2,7,4.333333333333333,16,29,22.666666666666668,hoe zit het met de zure regen nieuws over het klimaat klimaat drammers,65,1,2,8,7.0,5.0,3,4,3,3.5,1,hoe zit het met de zure regen,nieuws over het klimaat,klimaat drammers,3.0,3.0,1,0,0,1
1731,1,2,1.3333333333333333,7,21,12.0,politieke samenleving politiek klimaat,24,2,4,7,5.0,5.0,4,4,4,4.0,2,politieke samenleving,politiek,klimaat,3.0,2.0,0,1,0,0
1732,3,6,5.0,27,45,36.666666666666664,klimaatverandering hoe snel wat kan ik doen aan klimaatverandering wat doet het kabinet tegen klimaatverandering,44,2,5,8,4.0,10.0,4,4,4,4.0,2,klimaatverandering hoe snel,wat kan ik doen aan klimaatverandering,wat doet het kabinet tegen klimaatverandering,3.0,3.0,0,1,0,0
1733,1,2,1.6666666666666667,7,19,14.333333333333334,klimaat klimaat verandering klimaat  politiek,36,1,4,9,0.0,7.0,4,4,1,4.0,2,klimaat,klimaat verandering,klimaat  politiek,3.0,1.0,0,1,0,1
1734,1,2,1.6666666666666667,7,22,14.333333333333334,nieuws klimaat ontwikkelingen klimaat klimaat,31,2,7,8,4.0,5.0,7,7,5,7.0,3,nieuws klimaat,ontwikkelingen klimaat,klimaat,3.0,2.0,0,0,1,0
1736,2,2,2.0,16,19,17.333333333333332,klimaat orobleem klimaat discussie klimaat verandering,34,2,7,12,7.0,6.0,7,6,5,6.5,3,klimaat orobleem,klimaat discussie,klimaat verandering,3.0,2.0,0,0,1,0
1737,1,1,1.0,7,18,13.666666666666666,klimaatverandering stikstofuitstoot klimaat,18,2,5,8,6.0,7.0,5,6,5,5.5,2,klimaatverandering,stikstofuitstoot,klimaat,3.0,1.0,0,1,0,0
1739,1,3,2.0,13,22,18.0,conferentie klimaat klimaatnieuws gedachten over klimaat,64,1,3,6,9.0,9.0,3,2,4,2.5,2,conferentie klimaat,klimaatnieuws,gedachten over klimaat,3.0,3.0,0,1,0,1
1740,1,1,1.0,7,12,9.666666666666666,klimaat buienradar zonneenergie,57,2,5,12,5.0,1.0,4,4,2,4.0,2,klimaat,buienradar,zonneenergie,3.0,2.0,0,1,0,0
1742,1,2,1.6666666666666667,7,19,14.0,klimaat verandering klimaat politiek klimaat,29,1,4,10,5.0,2.0,5,4,4,4.5,2,klimaat verandering,klimaat,politiek klimaat,3.0,1.0,0,1,0,1
1743,1,1,1.0,7,11,8.333333333333334,klimaat samenleving actueel,30,2,6,7,5.0,1.0,6,4,5,5.0,3,klimaat,samenleving,actueel,3.0,2.0,0,0,1,0
1744,6,9,7.333333333333333,39,54,44.0,how does climate change affect wildlife which governments do the most to battle climate change how will humans adapt to climate change,55,2,7,12,1.0,7.0,7,7,5,7.0,3,how does climate change affect wildlife,which governments do the most to battle climate change,how will humans adapt to climate change,3.0,3.0,0,0,1,0
1745,1,3,2.0,14,30,23.333333333333332,klimaatverandering maatregelen klimaatverdrag verbeteringen voor klimaat,35,2,4,7,4.0,5.0,4,3,3,3.5,2,klimaatverandering maatregelen,klimaatverdrag,verbeteringen voor klimaat,3.0,3.0,0,1,0,0
1747,2,2,2.0,12,15,13.666666666666666,opwarming aarde extreem weer afval scheiden,31,2,4,9,4.0,5.0,5,4,3,4.5,2,opwarming aarde,extreem weer,afval scheiden,3.0,3.0,0,1,0,0
1748,2,3,2.6666666666666665,21,30,25.333333333333332,klimaat overleg nederland klimaatmars nederland klimaat demonstratie nederland,23,2,5,8,3.0,2.0,3,6,4,4.5,2,klimaat overleg nederland,klimaatmars nederland,klimaat demonstratie nederland,3.0,3.0,0,1,0,0
1749,4,10,7.333333333333333,28,55,44.333333333333336,kernreactors waar blijven ze thorium reactors waarom nemen ze kernreactors niet over in de lockdown hoe erg heeft de aarde zich genezen,23,1,2,6,5.0,5.0,7,7,4,7.0,1,kernreactors waar blijven ze,thorium reactors waarom nemen ze kernreactors niet over,in de lockdown hoe erg heeft de aarde zich genezen,3.0,3.0,1,0,0,1
1751,1,2,1.6666666666666667,7,17,12.666666666666666,klimaat klimaat nederkand zorgen klimaat,42,2,3,7,3.0,1.0,6,6,4,6.0,2,klimaat,klimaat nederkand,zorgen klimaat,3.0,1.0,0,1,0,0
1752,1,1,1.0,4,18,9.666666666666666,klimaatverandering poltiek nunl,30,2,6,8,0.0,2.0,6,6,4,6.0,3,klimaatverandering,poltiek,nunl,3.0,2.0,0,0,1,0
1753,1,2,1.6666666666666667,18,19,18.666666666666668,klimaatverandering klimaat maatregelen verandering klimaat,40,2,7,7,7.0,6.0,7,2,4,4.5,3,klimaatverandering,klimaat maatregelen,verandering klimaat,3.0,1.0,0,0,1,0
1754,1,1,1.0,7,14,10.333333333333334,klimaattop klimaat broeikaseffect,39,2,4,7,5.0,4.0,6,5,4,5.5,2,klimaattop,klimaat,broeikaseffect,3.0,2.0,0,1,0,0
1755,1,1,1.0,6,18,10.333333333333334,klimaat milieu klimaatverandering,39,1,4,12,5.0,10.0,4,4,4,4.0,2,klimaat,milieu,klimaatverandering,3.0,1.0,0,1,0,1
1757,1,2,1.6666666666666667,8,15,11.666666666666666,ijsberen plastic soep opwarming aarde,34,1,3,12,8.0,7.0,7,7,5,7.0,2,ijsberen,plastic soep,opwarming aarde,3.0,3.0,0,1,0,1
1758,1,2,1.6666666666666667,7,19,14.333333333333334,klimaat nederland klimaat verandering klimaat,35,1,2,8,6.0,6.0,5,5,4,5.0,1,klimaat nederland,klimaat verandering,klimaat,3.0,0.0,1,0,0,1
1761,2,4,3.3333333333333335,17,24,20.666666666666668,klimaat opwarming is ons klimaat veranderd welk klimaat is beter,33,2,2,4,7.0,6.0,2,2,2,2.0,1,klimaat opwarming,is ons klimaat veranderd,welk klimaat is beter,3.0,3.0,1,0,0,0
1762,3,3,3.0,24,27,25.0,klimaat nederland veranderd klimaat wereld veranderd klimaat verwarming aarde,58,2,6,7,4.0,7.0,4,5,4,4.5,3,klimaat nederland veranderd,klimaat wereld veranderd,klimaat verwarming aarde,3.0,1.0,0,0,1,0
1763,1,2,1.3333333333333333,10,14,12.666666666666666,klimaatakkoord klimaattop climate change,22,2,5,4,4.0,6.0,6,6,4,6.0,2,klimaatakkoord,klimaattop,climate change,3.0,2.0,0,1,0,0
1765,1,2,1.6666666666666667,15,15,15.0,klmaatpoltitiek greta thrunberg opwarming aarde,19,1,5,12,5.0,6.0,4,5,3,4.5,2,klmaatpoltitiek,greta thrunberg,opwarming aarde,3.0,3.0,0,1,0,1
1766,2,3,2.3333333333333335,14,29,20.666666666666668,klimaat beleid handhaven klimaat verandering demostratie klimaat,55,2,4,8,5.0,5.0,5,4,4,4.5,2,klimaat beleid,handhaven klimaat verandering,demostratie klimaat,3.0,3.0,0,1,0,0
1767,1,1,1.0,5,18,11.0,klimaatverandering regen woestijnen,18,2,5,10,3.0,0.0,7,5,5,6.0,2,klimaatverandering,regen,woestijnen,3.0,2.0,0,1,0,0
1768,1,3,1.6666666666666667,17,28,21.0,klimaatverandering klimaatverandering en europa klimaatbeheersing,55,2,7,8,3.0,6.0,5,4,3,4.5,3,klimaatverandering,klimaatverandering en europa,klimaatbeheersing,3.0,1.0,0,0,1,0
1769,1,4,2.6666666666666665,18,25,21.666666666666668,opwarming van de aarde klimaatverandering klimaatdebat in nederland,38,2,7,12,5.0,5.0,3,5,4,4.0,3,opwarming van de aarde,klimaatverandering,klimaatdebat in nederland,3.0,2.0,0,0,1,0
1771,1,2,1.3333333333333333,3,20,10.0,klimaat co2 jaarlijkse opwarming,18,1,5,7,8.0,6.0,3,3,3,3.0,2,klimaat,co2,jaarlijkse opwarming,3.0,2.0,0,1,0,1
1775,1,2,1.6666666666666667,17,24,20.333333333333332,klimaatveranderingen klimaatplannen nederland klimaat problemen,22,2,5,4,3.0,2.0,6,5,4,5.5,2,klimaatveranderingen,klimaatplannen nederland,klimaat problemen,3.0,2.0,0,1,0,0
1776,1,1,1.0,5,18,10.666666666666666,kilmaatverandering noordpool greta,20,2,3,10,3.0,6.0,6,5,4,5.5,2,kilmaatverandering,noordpool,greta,3.0,2.0,0,1,0,0
1777,3,5,4.333333333333333,25,37,30.666666666666668,klimaat verandering afgelopen 20 jaar plastic afval verminderen tips om klimaatzuinig te leven,19,2,5,4,7.0,6.0,5,5,4,5.0,2,klimaat verandering afgelopen 20 jaar,plastic afval verminderen,tips om klimaatzuinig te leven,3.0,3.0,0,1,0,0
1779,1,1,1.0,6,18,10.333333333333334,milieu klimaat milieuorganisaties,18,2,5,1,6.0,4.0,7,7,5,7.0,2,milieu,klimaat,milieuorganisaties,3.0,2.0,0,1,0,0
1780,1,3,2.0,14,19,17.0,klimaat en co2 klimaatverandering maatregelen klimaat,63,2,4,11,7.0,9.0,4,3,4,3.5,2,klimaat en co2,klimaatverandering,maatregelen klimaat,3.0,2.0,0,1,0,0
1781,4,7,5.333333333333333,23,45,35.0,hoeveel subsidie krijgt een windmolen wie bepaalt de waarheid zijn wij wezenlijk anders dan onze buurlanden,55,1,3,12,8.0,6.0,2,2,4,2.0,2,hoeveel subsidie krijgt een windmolen,wie bepaalt de waarheid,zijn wij wezenlijk anders dan onze buurlanden,3.0,3.0,0,1,0,1
1782,2,2,2.0,14,19,16.333333333333332,klimaat verandering klimaat politiek klimaat beleid,24,2,7,12,6.0,2.0,7,7,5,7.0,3,klimaat verandering,klimaat politiek,klimaat beleid,3.0,2.0,0,0,1,0
1784,1,1,1.0,7,9,8.0,klimaat stikstof opwarming,55,2,6,6,2.0,0.0,7,5,4,6.0,3,klimaat,stikstof,opwarming,3.0,2.0,0,0,1,0
1785,1,2,1.3333333333333333,3,23,11.666666666666666,subsidies verduurzaming co2 waterpeil,60,2,6,5,4.0,6.0,6,4,3,5.0,3,subsidies verduurzaming,co2,waterpeil,3.0,3.0,0,0,1,0
1786,2,6,4.333333333333333,17,32,23.333333333333332,hoeafval scheiden wat in de plastic zak hoe kan ik de wereld schoonmaken,60,2,3,9,0.0,4.0,5,6,4,5.5,2,hoeafval scheiden,wat in de plastic zak,hoe kan ik de wereld schoonmaken,3.0,3.0,0,1,0,0
1787,1,3,2.3333333333333335,17,20,18.0,boeren en klimaat klimaatveranderingen europa en klimaat,57,2,4,4,5.0,2.0,5,4,3,4.5,2,boeren en klimaat,klimaatveranderingen,europa en klimaat,3.0,1.0,0,1,0,0
1788,3,4,3.6666666666666665,21,24,23.0,smelten van de noordpool kappen van het regenwoud zelf energie opwekken,66,2,2,12,5.0,0.0,6,5,5,5.5,1,smelten van de noordpool,kappen van het regenwoud,zelf energie opwekken,3.0,3.0,1,0,0,0
1789,1,1,1.0,7,9,7.666666666666667,klimaat opwarming energie,63,1,2,9,4.0,7.0,6,5,5,5.5,1,klimaat,opwarming,energie,3.0,2.0,1,0,0,1
1791,4,6,5.0,31,47,38.333333333333336,satelliet beelden verandering klimaat wanneer was de vorige hittegolf wat is de jaarlijkse zeewaterstijging werkelijk,63,1,4,3,7.0,9.0,1,2,2,1.5,2,satelliet beelden verandering klimaat,wanneer was de vorige hittegolf,wat is de jaarlijkse zeewaterstijging werkelijk,3.0,3.0,0,1,0,1
1792,1,2,1.3333333333333333,6,14,9.0,global warming klimaat milieu,55,2,6,1,5.0,10.0,3,6,5,4.5,3,global warming,klimaat,milieu,3.0,2.0,0,0,1,0
1794,1,3,2.0,16,20,18.0,klimaatverandering temperatuur stijging europa en klimat,58,2,6,8,7.0,4.0,4,3,4,3.5,3,klimaatverandering,temperatuur stijging,europa en klimat,3.0,1.0,0,0,1,0
1796,1,2,1.3333333333333333,4,16,9.0,lucht vervuiling climaat weer,55,1,4,11,4.0,6.0,3,4,5,3.5,2,lucht vervuiling,climaat,weer,3.0,2.0,0,1,0,1
1797,1,1,1.0,7,14,10.333333333333334,klimaat doelstellingen veehouders,57,2,4,8,7.0,5.0,4,5,4,4.5,2,klimaat,doelstellingen,veehouders,3.0,2.0,0,1,0,0
1799,2,5,3.0,14,25,18.0,klimaat cijfers hoe goed gaat het klimaat klimaat regels,57,2,2,10,6.0,4.0,3,4,4,3.5,1,klimaat cijfers,hoe goed gaat het klimaat,klimaat regels,3.0,3.0,1,0,0,0
1800,1,2,1.6666666666666667,7,20,15.333333333333334,klimaat klimaat verandering klimaat problematiek,63,2,6,12,4.0,6.0,1,7,4,4.0,3,klimaat,klimaat verandering,klimaat problematiek,3.0,1.0,0,0,1,0
1801,2,3,2.6666666666666665,21,35,27.666666666666668,veranderingen klimaat doelstelling klimaat europa haalbaarheid doelstelling nederland,58,1,4,10,3.0,3.0,5,3,4,4.0,2,veranderingen klimaat,doelstelling klimaat europa,haalbaarheid doelstelling nederland,3.0,2.0,0,1,0,1
1802,1,1,1.0,3,18,9.666666666666666,klimaatverandering co2 stikstof,55,2,5,8,7.0,2.0,4,4,2,4.0,2,klimaatverandering,co2,stikstof,3.0,2.0,0,1,0,0
1803,2,4,2.6666666666666665,22,31,27.0,opwarming van de aarde klimaatdoelstellingen nederland klimaatdoelstellingen europa,61,2,7,12,2.0,7.0,6,2,4,4.0,3,opwarming van de aarde,klimaatdoelstellingen nederland,klimaatdoelstellingen europa,3.0,3.0,0,0,1,0
1804,2,2,2.0,12,19,15.666666666666666,klimaat maatregelen co2 uitstoot elektrische auto,57,2,4,10,8.0,9.0,4,3,4,3.5,2,klimaat maatregelen,co2 uitstoot,elektrische auto,3.0,3.0,0,1,0,0
1805,1,2,1.3333333333333333,7,18,14.0,klimaatverandering klimaat uitstoot probleem,57,2,5,12,5.0,1.0,6,6,4,6.0,2,klimaatverandering,klimaat,uitstoot probleem,3.0,1.0,0,1,0,0
1806,1,2,1.3333333333333333,8,15,12.333333333333334,biodiversiteit recyclen opwarming aarde,61,2,4,3,9.0,6.0,7,4,5,5.5,2,biodiversiteit,recyclen,opwarming aarde,3.0,3.0,0,1,0,0
1807,1,2,1.6666666666666667,3,19,12.666666666666666,klimaat neutraal klimaat verandering co2,56,1,5,8,4.0,6.0,4,3,3,3.5,2,klimaat neutraal,klimaat verandering,co2,3.0,2.0,0,1,0,1
1808,1,2,1.3333333333333333,14,18,15.666666666666666,klimaatverandering opwarming aarde klimaatakkoord,55,2,5,12,8.0,6.0,3,4,3,3.5,2,klimaatverandering,opwarming aarde,klimaatakkoord,3.0,2.0,0,1,0,0
1809,3,4,3.3333333333333335,21,29,24.333333333333332,co2 uitstoot beperken klimaat voetafdruk verkleinen wat is klimaat neutraal,62,2,6,12,7.0,5.0,6,7,4,6.5,3,co2 uitstoot beperken,klimaat voetafdruk verkleinen,wat is klimaat neutraal,3.0,3.0,0,0,1,0
1811,2,4,3.0,13,22,16.0,opwarming van de aarde co 2 uitstoot bio industrie,63,2,6,12,1.0,10.0,6,7,5,6.5,3,opwarming van de aarde,co 2 uitstoot,bio industrie,3.0,3.0,0,0,1,0
1812,2,4,3.0,21,23,22.0,klimaat stand van zaken klimaat laatste nieuws klimaat veranderingen,61,1,5,7,8.0,6.0,7,7,4,7.0,2,klimaat stand van zaken,klimaat laatste nieuws,klimaat veranderingen,3.0,2.0,0,1,0,1
1813,1,2,1.6666666666666667,6,12,9.666666666666666,co2 uitstoot boze boeren diesel,55,1,3,8,8.0,7.0,1,1,1,1.0,2,co2 uitstoot,boze boeren,diesel,3.0,3.0,0,1,0,1
1814,1,1,1.0,7,7,7.0,klimaat klimaat klimaat,57,2,5,8,8.0,5.0,6,4,4,5.0,2,klimaat,klimaat,klimaat,3.0,0.0,0,1,0,0
1815,1,2,1.3333333333333333,10,17,14.0,stikstof probleem ontbossing watervervuiling,62,2,4,8,5.0,6.0,6,4,5,5.0,2,stikstof probleem,ontbossing,watervervuiling,3.0,3.0,0,1,0,0
1816,1,2,1.3333333333333333,8,12,10.666666666666666,vragenuurtje tweede kamer politiek,61,1,3,12,3.0,6.0,2,2,2,2.0,2,vragenuurtje,tweede kamer,politiek,3.0,3.0,0,1,0,1
1817,1,1,1.0,7,11,9.0,samenleving politieke klimaat,56,2,6,7,5.0,0.0,7,4,3,5.5,3,samenleving,politieke,klimaat,3.0,2.0,0,0,1,0
1819,1,1,1.0,6,8,7.0,klimaat gevolgen milieu,63,1,4,6,7.0,6.0,2,3,2,2.5,2,klimaat,gevolgen,milieu,3.0,2.0,0,1,0,1
1821,1,1,1.0,5,10,7.333333333333333,klimaat groen zeespiegel,67,2,1,7,5.0,2.0,6,4,4,5.0,1,klimaat,groen,zeespiegel,3.0,2.0,1,0,0,0
1822,1,1,1.0,12,14,13.0,klimaatgoeroe klimaatonzin klimaaatzorgen,59,2,4,8,5.0,6.0,1,3,4,2.0,2,klimaatgoeroe,klimaatonzin,klimaaatzorgen,3.0,3.0,0,1,0,0
1823,1,1,1.0,3,9,6.333333333333333,nieuwsite klimaat nos,64,2,2,12,5.0,0.0,2,4,2,3.0,1,nieuwsite,klimaat,nos,3.0,2.0,1,0,0,0
1824,7,11,9.0,34,63,47.0,hoe is het gesteld met het klimaat wat kan ik doen om het klimaat te beschermen wat is een betrouwbare organisatie die voor een goed klimaat is,64,2,2,11,4.0,6.0,4,4,4,4.0,1,hoe is het gesteld met het klimaat,wat kan ik doen om het klimaat te beschermen,wat is een betrouwbare organisatie die voor een goed klimaat is,3.0,3.0,1,0,0,0
1825,1,2,1.3333333333333333,10,20,15.666666666666666,kliaatverandering stijging temperatuur greenpeace,65,1,5,9,7.0,5.0,6,4,4,5.0,2,kliaatverandering,stijging temperatuur,greenpeace,3.0,2.0,0,1,0,1
